composer1,composer2,linking_id
1323766,3460962,3034
1323766,4303878,3034
1323766,2248261,3034
1323766,1556231,3034
1323766,1483013,3034
1323214,1323766,3034
1076,1323766,3034
1323766,1391784,3034
936265,1323766,3034
1323766,1882109,3034
1284676,1323766,3034
1323766,1845818,3034
6077,1323766,3034
1323766,4372689,3034
1323766,1796455,3034
1323766,1570008,3034
1323766,1326764,3034
1323766,1324554,3034
1323766,1502012,3034
72847,1323766,3034
1303333,1323766,3034
1323766,1615251,3034
1323766,1828746,3034
1323766,1404561,3034
1072117,1323766,3034
1323766,1679608,3034
1323766,1469093,3034
1323766,1651672,3034
1323766,1324427,3034
135677,1323766,3034
1323766,2318218,3034
1323766,1385354,3034
1323766,1842308,3034
1323766,1567636,3034
1323766,1828765,3034
1323766,1365557,3034
52388,1323766,3034
1323766,1649071,3034
1323766,2874597,3034
1323766,2262321,3034
1323766,1469094,3034
52548,1323766,3034
1323766,1324555,3034
1323331,1323766,3034
1323766,3567268,3034
52293,1323766,3034
1323766,1591324,3034
49011,1323766,3034
1323766,1328841,3034
1323766,1391783,3034
1323766,1436202,3034
1323766,1324909,3034
932836,1323766,3034
1323766,1329183,3034
1323766,2802049,3034
1323766,1794868,3034
1323766,1736231,3034
1323766,1502024,3034
1323766,1583267,3034
1323766,1943043,3034
1196802,1323766,3034
1323766,1469090,3034
1323766,1327273,3034
959460,1323766,3034
4524,1323766,3034
1323766,1416121,3034
1323766,1324908,3034
38638,1323766,3034
1323766,1324561,3034
17409,1323766,3034
1323766,1472645,3034
1323766,2582716,3034
1323766,4680678,3034
240705,1323766,3034
69601,1323766,3034
1323766,1596223,3034
1196003,1323766,3034
1323766,1606198,3034
42486,1323766,3034
2308,1323766,3034
51713,1323766,3034
1302631,1323766,3034
1323766,1882810,3034
1323766,4695887,3034
1323766,2201132,3034
1197329,1323766,3034
1314974,1323766,3034
1323766,1327546,3034
1323766,1820859,3034
1323330,1323766,3034
1323766,1458889,3034
1323766,1869591,3034
50225,1323766,3034
1323766,4287337,3034
1303395,1323766,3034
67186,1323766,3034
1323766,1943042,3034
1323766,1324239,3034
1182550,1323766,3034
1323766,1425113,3034
1323766,1324553,3034
1323766,2229087,3034
1006467,1323766,3034
1323766,4706243,3034
1323766,1469092,3034
43487,1323766,3034
34387,1323766,3034
1023809,1323766,3034
69600,1323766,3034
16229,1323766,3034
1323766,1327197,3034
1323766,2891527,3034
1209658,1323766,3034
1323766,2426559,3034
1323766,1469109,3034
1323766,2069791,3034
1323766,4254825,3034
56920,1323766,3034
1323766,1326811,3034
1323766,1366157,3034
23515,1323766,3034
1323766,3352437,3034
1323766,1591336,3034
22280,1323766,3034
1198082,1323766,3034
1323766,1913813,3034
1323766,1649102,3034
1323766,1327782,3034
1323766,1452476,3034
1318215,1323766,3034
1323766,1388507,3034
49330,1323766,3034
1323766,1649096,3034
1323766,1604746,3034
1323766,1502015,3034
1323766,1820858,3034
47927,1323766,3034
38533,1323766,3034
1323766,2320788,3034
1323766,1545555,3034
1323766,1495275,3034
1323766,1641477,3034
1172478,1323766,3034
1090410,1323766,3034
36333,1323766,3034
15478,1323764,3034
1323220,1323764,3034
48501,1323764,3034
36105,1323764,3034
1323764,1324195,3034
1323764,1324237,3034
1323764,1329068,3034
15360,1323764,3034
1323764,1328833,3034
1157383,1323764,3034
1323640,1323764,3034
1323764,1324907,3034
1323764,1371174,3034
23806,1323764,3034
1297384,1323764,3034
1322942,1323764,3034
1323764,1708087,3034
1323764,1324896,3034
1323764,1327556,3034
1323764,1671565,3034
1323764,1771767,3034
57915,1323764,3034
1323764,1331905,3034
28523,1323764,3034
1323764,1450489,3034
1323764,2524985,3034
1323764,1634356,3034
1323764,1963346,3034
587449,1323764,3034
55169,1323764,3034
31671,1323764,3034
1323764,1840181,3034
67500,1323764,3034
1323764,3559031,3034
53750,1323764,3034
1323764,1326787,3034
1323764,1438884,3034
37407,1323764,3034
1323764,1324901,3034
1323764,1604721,3034
36004,1323764,3034
52963,1323764,3034
68600,1323764,3034
1323764,2896001,3034
49879,1323764,3034
1323764,1324594,3034
1323764,1469091,3034
1323764,1589781,3034
45889,1323764,3034
1323764,1327532,3034
32450,1323764,3034
31670,1323764,3034
49696,1323764,3034
67329,1323764,3034
72377,1323764,3034
1168985,1323764,3034
35079,1323764,3034
1275130,1323764,3034
39698,1323764,3034
983164,1323764,3034
1323764,1599901,3034
1293304,1323764,3034
1317414,1323764,3034
1323764,3460962,3034
1323764,4303878,3034
1323764,2248261,3034
1323764,1556231,3034
1323764,1483013,3034
1323214,1323764,3034
1076,1323764,3034
1323764,1391784,3034
936265,1323764,3034
1323764,1882109,3034
1284676,1323764,3034
1323764,1845818,3034
6077,1323764,3034
1323764,4372689,3034
1323764,1796455,3034
1323764,1570008,3034
1323764,1326764,3034
1323764,1324554,3034
1323764,1502012,3034
72847,1323764,3034
1303333,1323764,3034
1323764,1615251,3034
1323764,1828746,3034
1323764,1404561,3034
1072117,1323764,3034
1323764,1679608,3034
1323764,1469093,3034
1323764,1651672,3034
1323764,1324427,3034
135677,1323764,3034
1323764,2318218,3034
1323764,1385354,3034
1323764,1842308,3034
1323764,1567636,3034
1323764,1828765,3034
1323764,1365557,3034
52388,1323764,3034
1323764,1649071,3034
1323764,2874597,3034
1323764,2262321,3034
1323764,1469094,3034
52548,1323764,3034
1323764,1324555,3034
1323331,1323764,3034
1323764,3567268,3034
52293,1323764,3034
1323764,1591324,3034
49011,1323764,3034
1323764,1328841,3034
1323764,1391783,3034
1323764,1436202,3034
1323764,1324909,3034
932836,1323764,3034
1323764,1329183,3034
1323764,2802049,3034
1323764,1794868,3034
1323764,1736231,3034
1323764,1502024,3034
1323764,1583267,3034
1323764,1943043,3034
1196802,1323764,3034
1323764,1469090,3034
1323764,1327273,3034
959460,1323764,3034
4524,1323764,3034
1323764,1416121,3034
1323764,1324908,3034
38638,1323764,3034
1323764,1324561,3034
17409,1323764,3034
1323764,1472645,3034
1323764,2582716,3034
1323764,4680678,3034
240705,1323764,3034
69601,1323764,3034
1323764,1596223,3034
1196003,1323764,3034
1323764,1606198,3034
42486,1323764,3034
2308,1323764,3034
51713,1323764,3034
1302631,1323764,3034
1323764,1882810,3034
1323764,4695887,3034
1323764,2201132,3034
1197329,1323764,3034
1314974,1323764,3034
1323764,1327546,3034
1323764,1820859,3034
1323330,1323764,3034
1323764,1458889,3034
1323764,1869591,3034
50225,1323764,3034
1323764,4287337,3034
1303395,1323764,3034
67186,1323764,3034
1323764,1943042,3034
1323764,1324239,3034
1182550,1323764,3034
1323764,1425113,3034
1323764,1324553,3034
1323764,2229087,3034
1006467,1323764,3034
1323764,4706243,3034
1323764,1469092,3034
43487,1323764,3034
34387,1323764,3034
1023809,1323764,3034
69600,1323764,3034
16229,1323764,3034
1323764,1327197,3034
1323764,2891527,3034
1209658,1323764,3034
1323764,2426559,3034
1323764,1469109,3034
1323764,2069791,3034
1323764,4254825,3034
56920,1323764,3034
1323764,1326811,3034
1323764,1366157,3034
23515,1323764,3034
1323764,3352437,3034
1323764,1591336,3034
22280,1323764,3034
1198082,1323764,3034
1323764,1913813,3034
1323764,1649102,3034
1323764,1327782,3034
1323764,1452476,3034
1318215,1323764,3034
1323764,1388507,3034
49330,1323764,3034
1323764,1649096,3034
1323764,1604746,3034
1323764,1502015,3034
1323764,1820858,3034
47927,1323764,3034
38533,1323764,3034
1323764,2320788,3034
1323764,1545555,3034
1323764,1495275,3034
1323764,1641477,3034
1172478,1323764,3034
1090410,1323764,3034
36333,1323764,3034
15478,37063,3034
37063,1323220,3034
37063,48501,3034
36105,37063,3034
37063,1324195,3034
37063,1324237,3034
37063,1329068,3034
15360,37063,3034
37063,1328833,3034
37063,1157383,3034
37063,1323640,3034
37063,1324907,3034
37063,1371174,3034
23806,37063,3034
37063,1297384,3034
37063,1322942,3034
37063,1708087,3034
37063,1324896,3034
37063,1327556,3034
37063,1671565,3034
37063,1771767,3034
37063,57915,3034
37063,1331905,3034
28523,37063,3034
37063,1450489,3034
37063,2524985,3034
37063,1634356,3034
37063,1963346,3034
37063,587449,3034
37063,55169,3034
31671,37063,3034
37063,1840181,3034
37063,67500,3034
37063,3559031,3034
37063,53750,3034
37063,1326787,3034
37063,1438884,3034
37063,37407,3034
37063,1324901,3034
37063,1604721,3034
36004,37063,3034
37063,52963,3034
37063,68600,3034
37063,2896001,3034
37063,49879,3034
37063,1324594,3034
37063,1469091,3034
37063,1589781,3034
37063,45889,3034
37063,1327532,3034
32450,37063,3034
31670,37063,3034
37063,49696,3034
37063,67329,3034
37063,72377,3034
37063,1168985,3034
35079,37063,3034
37063,1275130,3034
37063,39698,3034
37063,983164,3034
37063,1599901,3034
37063,1293304,3034
37063,1317414,3034
37063,3460962,3034
37063,4303878,3034
37063,2248261,3034
37063,1556231,3034
37063,1483013,3034
37063,1323214,3034
1076,37063,3034
37063,1391784,3034
37063,936265,3034
37063,1882109,3034
37063,1284676,3034
37063,1845818,3034
6077,37063,3034
37063,4372689,3034
37063,1796455,3034
37063,1570008,3034
37063,1326764,3034
37063,1324554,3034
37063,1502012,3034
37063,72847,3034
37063,1303333,3034
37063,1615251,3034
37063,1828746,3034
37063,1404561,3034
37063,1072117,3034
37063,1679608,3034
37063,1469093,3034
37063,1651672,3034
37063,1324427,3034
37063,135677,3034
37063,2318218,3034
37063,1385354,3034
37063,1842308,3034
37063,1567636,3034
37063,1828765,3034
37063,1365557,3034
37063,52388,3034
37063,1649071,3034
37063,2874597,3034
37063,2262321,3034
37063,1469094,3034
37063,52548,3034
37063,1324555,3034
37063,1323331,3034
37063,3567268,3034
37063,52293,3034
37063,1591324,3034
37063,49011,3034
37063,1328841,3034
37063,1391783,3034
37063,1436202,3034
37063,1324909,3034
37063,932836,3034
37063,1329183,3034
37063,2802049,3034
37063,1794868,3034
37063,1736231,3034
37063,1502024,3034
37063,1583267,3034
37063,1943043,3034
37063,1196802,3034
37063,1469090,3034
37063,1327273,3034
37063,959460,3034
4524,37063,3034
37063,1416121,3034
37063,1324908,3034
37063,38638,3034
37063,1324561,3034
17409,37063,3034
37063,1472645,3034
37063,2582716,3034
37063,4680678,3034
37063,240705,3034
37063,69601,3034
37063,1596223,3034
37063,1196003,3034
37063,1606198,3034
37063,42486,3034
2308,37063,3034
37063,51713,3034
37063,1302631,3034
37063,1882810,3034
37063,4695887,3034
37063,2201132,3034
37063,1197329,3034
37063,1314974,3034
37063,1327546,3034
37063,1820859,3034
37063,1323330,3034
37063,1458889,3034
37063,1869591,3034
37063,50225,3034
37063,4287337,3034
37063,1303395,3034
37063,67186,3034
37063,1943042,3034
37063,1324239,3034
37063,1182550,3034
37063,1425113,3034
37063,1324553,3034
37063,2229087,3034
37063,1006467,3034
37063,4706243,3034
37063,1469092,3034
37063,43487,3034
34387,37063,3034
37063,1023809,3034
37063,69600,3034
16229,37063,3034
37063,1327197,3034
37063,2891527,3034
37063,1209658,3034
37063,2426559,3034
37063,1469109,3034
37063,2069791,3034
37063,4254825,3034
37063,56920,3034
37063,1326811,3034
37063,1366157,3034
23515,37063,3034
37063,3352437,3034
37063,1591336,3034
22280,37063,3034
37063,1198082,3034
37063,1913813,3034
37063,1649102,3034
37063,1327782,3034
37063,1452476,3034
37063,1318215,3034
37063,1388507,3034
37063,49330,3034
37063,1649096,3034
37063,1604746,3034
37063,1502015,3034
37063,1820858,3034
37063,47927,3034
37063,38533,3034
37063,2320788,3034
37063,1545555,3034
37063,1495275,3034
37063,1641477,3034
37063,1172478,3034
37063,1090410,3034
36333,37063,3034
15478,1323220,3034
15478,48501,3034
15478,48771,3034
15478,48234,3034
708,15478,3034
15478,32857,3034
15478,36105,3034
15478,1324195,3034
15478,1324237,3034
15478,1329068,3034
15360,15478,3034
15478,1328833,3034
15478,1325223,3034
15478,1157383,3034
15478,1323640,3034
15478,1324907,3034
15478,1330393,3034
15478,45666,3034
5240,15478,3034
15478,1371174,3034
15478,41864,3034
15478,23806,3034
15478,1297384,3034
15478,55987,3034
15478,1589799,3034
15478,1322942,3034
15478,1708087,3034
15478,1324896,3034
15478,1327556,3034
15478,1671565,3034
15478,1323765,3034
15478,1771767,3034
15478,1261721,3034
15478,57915,3034
15478,1331905,3034
15478,28523,3034
15478,1450489,3034
15478,2524985,3034
15478,1634356,3034
15478,1963346,3034
15478,587449,3034
15478,55169,3034
15478,31671,3034
15478,1840181,3034
15478,67500,3034
15478,3559031,3034
15478,53750,3034
15478,1326787,3034
15478,1438884,3034
15478,37407,3034
15478,1324901,3034
15478,1604721,3034
15478,48843,3034
15478,43699,3034
15478,36004,3034
15478,52963,3034
15478,68600,3034
15478,2896001,3034
15478,49879,3034
15478,1324594,3034
15478,17560,3034
15478,1469091,3034
15478,1589781,3034
15478,45889,3034
15478,1327532,3034
15478,36608,3034
15478,1398486,3034
15478,32450,3034
15478,31670,3034
15478,49696,3034
15478,67329,3034
15478,72377,3034
15478,1168985,3034
15478,35079,3034
15478,1275130,3034
15478,39698,3034
15478,983164,3034
15478,1599901,3034
15478,1293304,3034
15478,1317414,3034
15478,3460962,3034
15478,4303878,3034
15478,2248261,3034
15478,1556231,3034
15478,1483013,3034
15478,1323214,3034
1076,15478,3034
15478,1391784,3034
15478,936265,3034
15478,1882109,3034
15478,1284676,3034
15478,1845818,3034
6077,15478,3034
15478,4372689,3034
15478,50633,3034
15478,1323737,3034
15478,1796455,3034
15478,1570008,3034
15478,49303,3034
15478,1326764,3034
15478,1324554,3034
15478,1502012,3034
15478,72847,3034
15478,1303333,3034
15478,1615251,3034
15478,1828746,3034
15478,1404561,3034
15478,1072117,3034
15478,1679608,3034
15478,1469093,3034
15478,1651672,3034
15478,1324427,3034
15478,135677,3034
15478,2318218,3034
15478,1328440,3034
15478,1385354,3034
15478,1842308,3034
15478,1567636,3034
15478,1828765,3034
15478,1365557,3034
15478,52388,3034
15478,1649071,3034
15478,2874597,3034
15478,2262321,3034
15478,1495245,3034
15478,73478,3034
15478,1469094,3034
15478,24125,3034
15478,52548,3034
15478,1324555,3034
15478,1323331,3034
15478,3567268,3034
15478,52293,3034
15478,1591324,3034
15478,49011,3034
15478,1328841,3034
15478,1391783,3034
15478,1436202,3034
15478,1515664,3034
15478,1324909,3034
15478,932836,3034
15478,1329183,3034
15478,2802049,3034
15478,1794868,3034
15478,1736231,3034
15478,1502024,3034
15478,1583267,3034
15478,1943043,3034
15478,1196802,3034
15478,1469090,3034
15478,1327273,3034
15478,52230,3034
15478,959460,3034
4524,15478,3034
15478,1416121,3034
15478,1324908,3034
15478,38638,3034
15478,1324561,3034
15478,17409,3034
15478,1472645,3034
15478,2582716,3034
15478,4680678,3034
15478,240705,3034
15478,69601,3034
15478,1596223,3034
15478,1196003,3034
15478,1606198,3034
15478,42486,3034
2308,15478,3034
15478,51713,3034
15478,1302631,3034
15478,50632,3034
15478,2387930,3034
15478,1882810,3034
15478,4695887,3034
15478,2201132,3034
15478,1197329,3034
15478,1314974,3034
15478,1327554,3034
15478,1327546,3034
15478,1820859,3034
15478,1323330,3034
15478,1458889,3034
15478,1869591,3034
15478,50225,3034
15478,4287337,3034
15478,1303395,3034
15478,67186,3034
15478,1943042,3034
15478,1324239,3034
15478,1182550,3034
15478,1425113,3034
15478,1324553,3034
15478,2229087,3034
15478,1006467,3034
15478,4706243,3034
15478,1469092,3034
15478,43487,3034
15478,34387,3034
15478,1023809,3034
15478,69600,3034
15478,16229,3034
15478,1327197,3034
15478,2891527,3034
15478,1209658,3034
15478,2426559,3034
15478,1469109,3034
15478,2069791,3034
15478,4254825,3034
15478,56920,3034
15478,1326811,3034
15478,1366157,3034
15478,23515,3034
15478,3352437,3034
15478,19916,3034
15478,1591336,3034
15478,22280,3034
15478,1198082,3034
15478,1913813,3034
15478,1649102,3034
15478,1327782,3034
15478,1452476,3034
15478,1564252,3034
15478,1318215,3034
15478,1388507,3034
15478,49330,3034
15478,1649096,3034
15478,1604746,3034
15478,1502015,3034
15478,1820858,3034
15478,47927,3034
15478,38533,3034
15478,2320788,3034
15478,1545555,3034
15478,1495275,3034
15478,1641477,3034
15478,1172478,3034
15478,1090410,3034
15478,36333,3034
48501,1323220,3034
48771,1323220,3034
48234,1323220,3034
708,1323220,3034
32857,1323220,3034
36105,1323220,3034
1323220,1324195,3034
1323220,1324237,3034
1323220,1329068,3034
15360,1323220,3034
1323220,1328833,3034
1323220,1325223,3034
1157383,1323220,3034
1323220,1323640,3034
1323220,1324907,3034
1323220,1330393,3034
45666,1323220,3034
5240,1323220,3034
1323220,1371174,3034
41864,1323220,3034
23806,1323220,3034
1297384,1323220,3034
55987,1323220,3034
1323220,1589799,3034
1322942,1323220,3034
1323220,1324896,3034
1323220,1327556,3034
1323220,1671565,3034
1323220,1323765,3034
1323220,1771767,3034
1261721,1323220,3034
57915,1323220,3034
1323220,1331905,3034
28523,1323220,3034
1323220,1450489,3034
1323220,2524985,3034
1323220,1634356,3034
1323220,1963346,3034
587449,1323220,3034
55169,1323220,3034
31671,1323220,3034
1323220,1840181,3034
67500,1323220,3034
1323220,3559031,3034
53750,1323220,3034
1323220,1326787,3034
1323220,1438884,3034
37407,1323220,3034
1323220,1324901,3034
1323220,1604721,3034
48843,1323220,3034
43699,1323220,3034
36004,1323220,3034
52963,1323220,3034
68600,1323220,3034
1323220,2896001,3034
49879,1323220,3034
1323220,1324594,3034
17560,1323220,3034
1323220,1469091,3034
1323220,1589781,3034
45889,1323220,3034
1323220,1327532,3034
36608,1323220,3034
1323220,1398486,3034
32450,1323220,3034
31670,1323220,3034
49696,1323220,3034
67329,1323220,3034
72377,1323220,3034
1168985,1323220,3034
35079,1323220,3034
1275130,1323220,3034
39698,1323220,3034
983164,1323220,3034
1323220,1599901,3034
1293304,1323220,3034
1317414,1323220,3034
1323220,3460962,3034
1323220,4303878,3034
1323220,2248261,3034
1323220,1556231,3034
1323220,1483013,3034
1323214,1323220,3034
1076,1323220,3034
1323220,1391784,3034
936265,1323220,3034
1323220,1882109,3034
1284676,1323220,3034
1323220,1845818,3034
6077,1323220,3034
1323220,4372689,3034
50633,1323220,3034
1323220,1323737,3034
1323220,1796455,3034
1323220,1570008,3034
49303,1323220,3034
1323220,1326764,3034
1323220,1324554,3034
1323220,1502012,3034
72847,1323220,3034
1303333,1323220,3034
1323220,1615251,3034
1323220,1828746,3034
1323220,1404561,3034
1072117,1323220,3034
1323220,1679608,3034
1323220,1469093,3034
1323220,1651672,3034
1323220,1324427,3034
135677,1323220,3034
1323220,2318218,3034
1323220,1328440,3034
1323220,1385354,3034
1323220,1842308,3034
1323220,1567636,3034
1323220,1828765,3034
52388,1323220,3034
1323220,1649071,3034
1323220,2874597,3034
1323220,2262321,3034
1323220,1495245,3034
73478,1323220,3034
1323220,1469094,3034
24125,1323220,3034
52548,1323220,3034
1323220,1324555,3034
1323220,1323331,3034
1323220,3567268,3034
52293,1323220,3034
1323220,1591324,3034
49011,1323220,3034
1323220,1328841,3034
1323220,1391783,3034
1323220,1436202,3034
1323220,1515664,3034
1323220,1324909,3034
932836,1323220,3034
1323220,1329183,3034
1323220,2802049,3034
1323220,1794868,3034
1323220,1736231,3034
1323220,1502024,3034
1323220,1583267,3034
1323220,1943043,3034
