composer_id,composer_name,popularity
1323228,Raja Narayan Deb,0.584
61276,Jon Rekdal,2.691
75940,Cezary Skubiszewski,2.426
3611592,Jan Skubiszewski,0.241
1970459,Sin,1.621
1520833,Hiroyasu Yano,1.425
1971162,Avaivartika,0.606
2401678,TeddyLoid,0.639
1838630,Yasuyuki Sasaki,0.966
1985310,Norihito Ogawa,0.121
1201700,Mark Eliyahu,1.989
2652653,Les Frères Sonor,0.054
1693667,Shota Kageyama,1.672
1693668,Hiroaki Hayama,1.178
2529174,Charles Lavoie,1.753
3120763,Peter Lam,1.348
2580172,Michael Turner,0.696
3608165,Mike Himelstein,0.712
2450865,Mike Barnett,0.41
1363118,Yutaka Fukuoka,1.427
1920150,Nick Green,2.344
4634125,Agressiva 69,0.452
2654115,Jaime Pereira,0.318
1569598,Alasdair Reid,0.223
1614558,Juan Francisco Olea,0.29
2240963,Simon Webb,0.72
930954,Sam Watts,1.34
1575326,Jonathan Gibbs,0.496
1687401,Malcolm Clarke,0.629
1340425,Mark Ayres,1.868
3279496,Vasilis Dimitriou,0.598
1960721,Jonathan Hartman,0.368
4193141,Oli Gudgeon,0.165
61843,Pinar Toprak,5.081
4483687,Sarah Maniquis-Garrisi,0.631
3466988,Hiroshi Yamaguchi,0.019
2476444,Dorijan Šetina,0.011
2035014,Christian Lundberg,1.452
3599403,Noa Kawai,0.253
2158843,Derek Hilton,0.032
3128325,Masahiro Andoh,0.337
930150,Seikou Nagaoka,2.858
3578712,Sinan Akçıl,0.353
3626667,Ekkaphop Khioyasit,1.508
3626677,Velcurve Sound Studio,0.274
3626672,Vorakit Jittavisuthikul,0.986
3626669,Teeraphong Pathumrat,1.244
2472854,Gustav Jonsson,0.151
2371564,Mauri Stern,0.286
2472856,Marcus Sepehrmanesh,0.577
1855653,Miguel Ángel Mendoza,1.003
2472859,Tommy Tysper,0.182
2661727,Dimitri Scarlato,0.773
1470768,Jim Parker,4.712
1725040,Yutaka Makino,0.556
1559052,Shogo Kaida,2.289
2073281,Bobby Gubby,0.364
1956380,Harry South,2.033
3317226,Nuki Nares,0.225
3280766,Torben Westergaard,0.335
1568858,Max Harris,2.684
2188183,Emile Mosseri,2.778
835926,Terence Nance,6.531
2188184,Nelson Bandela Nance,0.011
2188186,Nick Hakim,0.361
2188185,Jon Bap,0.129
472101,Ludovic Bource,2.762
774676,Pat Irwin,4.645
2657265,Elben Schutte,0.941
2272253,Kaveh Vares,0.625
3843676,René Thie,0.254
1580176,Jonathan Gunton,0.245
1587107,Tim Wynn,5.967
2948624,Benjamin Markham,0.3
4261245,James Gordon,0.358
3678321,Daisuke Hasegawa,0.837
2056409,Michael den Elzen,0.519
1554823,Mamiko Hirai,2.503
1074193,Micka Luna,2.355
4434225,Michał Jaros,2.211
2940262,Jan Młynarski,3.485
3674606,Gabe Mann,1.129
3572749,Jeannie Lurie,1.256
3623381,Vivian Aguiar-Buff,1.278
3623382,Clare Yezerski,1.0
3674618,Tasha Peter,1.119
3674621,Eleanor Vainshtok,1.446
2133127,Dylan Groot,0.774
2108104,Joep Vermolen,6.962
1595411,Marcos Ubeda,2.146
22047,Alex Heffes,5.408
3537306,Vanilla Sky,0.616
1538815,Juan Carlos Rodríguez,0.686
3117570,Azizcan Şahin,0.248
1108483,Patrick J. Carney,1.874
937823,Joe Wong,5.232
2104366,Javiera Mena,2.838
2051206,Stavros Markonis,1.697
2453068,Luc Leroy,0.615
2453066,Yann Mace,0.623
1266374,Tzu-Chieh Wen,1.694
3277046,Toshimichi Isoe,0.568
3277045,Soushi Hosoi,0.341
1998248,Anna Meredith,1.217
1385339,Ladislav Simon,1.406
3069711,Naoki Wada,0.065
3069720,Tep No,0.06
2034986,Hitoshi Komuro,1.243
1121033,Gheorghe Zamfir,3.507
1999339,David Gubitsch,1.182
1377405,Jérôme Bensoussan,2.106
3709887,Coco Lupu,1.122
3709886,Gregory Nottingham,0.68
46870,Daniel Bell,0.363
123223,Sanjoy Chowdhury,3.746
7435,David Mansfield,7.062
1051665,Ty Unwin,2.909
1344840,Tom Trafalski,1.334
1510435,Guy Pelletier,2.615
1667408,Karyn M. Ulman,0.37
21611,Peter Rodgers Melnick,0.68
1198465,Kurodo Mori,4.3
3068398,The Official 80,0.01
1274143,Michel Fano,4.099
2670919,Dr Gondolo,0.006
2047465,Hongchou Li,0.773
4360414,Per Gunnar Juliusson,0.07
4360415,Edvin Kunze Nahlin,0.112
4052437,Mark Pinhasov,0.559
2175486,Matthias Jakisic,0.181
37084,Annette Focks,4.42
1332290,Craig Deleon,2.43
1905056,Tatsuo Takai,1.093
1684252,Seo Kim,1.364
1774429,Julian Glander,3.081
3290692,Jack Ventimiglia,0.365
3757609,Kenji Iwata,0.436
3071578,Tsukasa Masuko,0.301
3071579,RegaSound,0.231
1871322,Alpár Balázs,0.358
2107901,Antonio Candel Bello,0.001
2286829,Lukáš Kobela,1.246
2286894,Remo Klačanský,0.743
1404957,Viviane Willaume,0.892
2368016,Jorge Pedreros,0.875
2958260,Masato Nakayama,1.357
1314293,Naren Chandavarkar,2.493
1750082,Benedict Taylor,2.26
2523454,Christian Jessup,1.687
1903635,Nick Kingsley,1.086
1903634,Danny Farrant,0.808
1425738,Chapavich Temnitikul,1.254
2468215,Haruka Nakamura,0.771
58162,Toshiyuki Honda,2.909
1261875,David Mitcham,1.425
3893790,Sandrine Rudaz,1.502
1876192,Kjell Westling,1.687
3578357,Amr Khaled,1.035
3578355,Sherif Asfour,0.832
1295395,Lee Ji-soo,1.582
2722629,Mariko Horikawa,0.639
1252348,Mark Marek,3.595
1116432,Ghibran,5.849
1327543,Simon K. King,1.637
61109,Chuck D,6.341
3275131,Amani K. Smith,0.048
1802971,Marc Anthony Thompson,0.463
3209503,İrsel Çivit,0.37
2796375,Timo Baker,1.303
1718562,Alessandro Sartini,0.687
1512708,Mitsutoshi Ogura,5.062
3331155,Grégoire Terrier,0.128
2476078,Nikolajs Zolotonoss,0.326
3826050,Sylvano Santorio,0.843
1508027,Terence Dunn,2.414
4070450,Bradley Jordan,0.476
4070416,Philip Larsen,0.431
3637028,Philipp Fabian Kölmel,0.065
2669737,Lars-Eric Brossner,0.191
1246017,Marie Fredriksson,6.754
2550441,Marcelo Yakko,0.934
30634,Armando Trovajoli,4.865
4191844,Jean Lemaire,0.029
3860384,Otto Bartoň,0.616
2486043,Lukáš Turza,1.623
2032016,David Hlaváč,0.533
929953,Carl Schurtz,1.949
101074,James Glenn Dudelson,4.128
1889787,Hideaki Takatori,4.119
2105058,Hiroaki Kagoshima,0.351
1147755,Koichi Korenaga,2.258
552558,Yosuke Yamashita,3.105
1854638,Koji Sato,1.009
2475325,Tomoya Kawasaki,1.66
3506316,Yusuke Kato,1.331
2492220,Andrew Skeet,1.768
119238,Koji Kasamatsu,5.527
545269,Jean-Jacques Burnel,1.979
3499772,Tetsuya Uchida,2.215
4288950,UTAMARO movement,0.314
3428262,Takuya Hosaka,0.779
2322030,Selu Gonzalez,0.24
1276994,David Sainz,1.823
1909486,Antonio Velázquez,0.812
1259946,Ian Butcher,7.623
1261803,Steven Faux,0.829
3622164,Mohamed Nassef,0.529
1404654,Miloš Vacek,5.137
1640722,Cody Partridge,0.611
1083687,Vladimir Dashkevich,4.141
1236341,Dave Wasson,5.351
230889,Cosmo Segurson,5.947
3458554,Ben Cohn,0.559
3466307,Rittee Joel Srichanwongse,0.976
4551301,Roman Jugg,1.224
2647409,Miloš Železňák,0.008
1696543,Koichi Fujino,0.558
112024,Sara Bareilles,13.04
16853,Jessie Nelson,14.993
2409412,Tyler Chester,0.932
2710818,Madison Cunningham,1.065
3299083,Mikey Rukus,3.445
1015883,Jeff Grace,4.557
3208641,Rina L. Mercado,0.103
3408268,Ludgardas Gedravičius,0.437
62954,Paul Englishby,3.689
2329560,Greg Fleming,0.597
2430944,Kiyohiko Senba,0.584
42862,James Last,6.619
2818945,Shûji Yokoyama,0.482
3488402,Maurizio Bignone,0.048
3488403,Salvo Nigro,0.02
2366060,Naved Nashad,0.302
4714023,Bimi,0.722
1034267,Taku Unami,1.499
1466004,Toru Yukawa,1.305
1347804,Hajime Hyakkoku,2.376
1922552,Rokugen Alice,1.112
3705039,Premasiri Kemadasa,0.158
21842,David Ferguson,8.736
33216,Mario Nascimbene,7.148
1766846,Will Wiesenfeld,1.635
4116325,Brad Sucks,1.567
1383119,Javier López de Guereña,0.071
2289,John Barry,5.917
1400186,Juan Bardem Aguado,0.696
1393206,Aivi Tran,1.125
2478525,Steven Velema,0.058
1245726,Rebecca Sugar,11.124
1133015,Jeff Liu,6.017
2667468,Max Filges,0.595
70828,Hans-Erik Philip,0.796
544697,David Arkenstone ,4.117
4427988,Xavier Thiry,0.004
1957340,Guillaume de Maria,0.011
1418544,Mikhail Ziv,2.542
67661,Gordy Haab,2.458
1666255,Julien Corriveau,6.509
126752,Bruno Alexiu,2.16
1419368,James Griffith,2.902
1419367,Pablo Clements,4.365
4262586,Didi ACP,0.03
1020428,Nick Bicât,4.288
3092243,Asimakis Kontogiannis,0.062
1702280,Klangraum,0.049
1302071,Mars Homeworld,1.151
1721031,Sue Crawshaw,1.156
1721032,Ivan Chandler,1.182
4022681,Frank Bridge,0.687
1900931,Juhana Lehtiniemi,1.004
1639821,David Fleming,3.469
1799934,Jeansy Auz,0.274
1943572,Sven-David Sandström,0.435
1828127,Ash Gibson Greig,0.26
226173,Peter Baden,1.449
1350602,Jan Maxián,6.44
7229,Marco Beltrami,13.232
2720089,Stanislav Klykov,0.284
130006,Kevin MacLeod,2.987
1087417,Don Schiff,1.49
2815555,Eanan Patterson,1.46
55785,Shunji Iwai,19.424
3526852,Sriram Maddury,0.577
1708641,Séverin Favriau,1.012
2527424,Δανάη Ευαγγελίου,0.063
1399363,Tsuyoshi Watanabe,0.664
1274353,Hagood Hardy,2.316
3386667,Parry Gripp,1.364
20923,Allyn Ferguson,6.944
2305371,Tom Worrall,2.401
2180697,Tachio Akano,0.468
3782277,David Ward,0.286
1471392,Robert Allaire,2.75
3782275,Rosie Langabeer,0.231
1512854,Adam Blau,1.981
109523,Christophe Julien,4.836
2680475,Patrice d'Ollone,0.138
1399180,Arrol Corelli,1.049
2718824,Milan Baginský,0.897
960283,Lyle Mays,2.594
1098068,Pat Metheny,4.118
1153080,Martin Gamet,5.582
3797603,Francesco Barbaglia,1.291
133398,Quentin Dupieux,17.356
2614013,Nano Vicencio,0.053
2622816,Kenyon Emrys-Roberts,0.648
2644555,Yuriy Matveev,0.85
2644556,Artyom Yakushenko,0.506
3487214,Jan Matásek,0.064
1538559,Valentin Hadjadj,1.69
10364,David Robbins,7.028
1079065,Masahiko Satoh,2.138
3357806,Muhammad Hafiz,0.103
1884894,Shunsuke Morita,2.793
2986441,Chossy Pratama,0.964
2471640,Ted Beaubrun,0.001
2471641,Pososhok,0.001
3664639,Karim Gaber (El Waili),0.021
4020659,Gérard Langella,0.03
24870,Carolin Petit,1.556
1467360,Luke Richards,1.077
2343168,Julio César Blanco,0.545
2726635,Víťazoslav Kubička,1.4
4378324,Pablo Lluch,1.714
4636175,Pierre Donoré,0.035
4629383,Jean,0.036
1537708,Nick Wales,1.449
2009722,Bree van Reyk,0.082
1303629,Štěpán Koníček,3.881
2111412,Ingrid St-Pierre,3.495
108942,Brocker Way,3.987
2330924,Bruno Biriaco,0.6
41674,John Swihart,5.744
1094764,Jiří Malásek,3.552
1147023,Vlastimil Hála,2.558
1173900,Leif Jordansson,0.276
1147022,Evžen Illín,2.559
2313946,Valery Razumovsky,0.351
2373314,Jason Hill,3.485
978819,Johan Hoogewijs,1.107
3986601,Iyad Rimawi,1.345
78441,Geoff Barrow,4.581
1357599,Simon Changer,3.618
1188236,Ivars Vīgners,2.779
1014937,Buck Sanders,4.322
117235,Stuart Morton,3.51
1378724,Jim Schultz,2.647
564111,Miles Hankins,1.331
2660065,Zdeněk Rytíř,4.739
2704156,Pavel Procházka,1.16
1072683,Kevin Drew,0.505
1306872,Andrzej Trzaskowski,5.022
4187293,Georges Liferman,0.001
17990,Todd Kasow,4.938
1533516,Nicholas Britell,3.696
1521394,Robert Glasper,5.081
3263793,Maxime Navert,0.708
2440883,Ganden Bramanto S.,0.835
1875543,Claude Bégin,3.273
1724471,António Victorino de Almeida,1.5
2641698,Hidetoshi Taketoshi,1.693
1162075,Cristóbal Carvajal,1.793
2641583,Sebastián Aracena,0.456
1342721,Matt Griffin,0.526
1342722,Scott Paul Lewis,0.028
2954484,Lincoln Jaeger,0.855
2855290,Toshifumi Kawamura,2.052
3503633,Talisco,2.094
1816053,Martin Lingnau,2.458
2480727,Kenichi Kuroda,3.203
3466562,Dan Shigematsu,2.111
3275478,Gaurav Chatterji,0.862
4251506,Juan Ignacio Bouscayrol,0.001
1776203,Garrick Hargrove,0.701
51780,Tonny Eyk,1.641
72847,Daniel Sus,1.515
930146,Cornelius Renz,2.248
1115322,Dany Roland,2.904
3027314,Ben Pearson,0.169
1323766,Wolfgang Glum,3.184
1323764,Warner Poland,0.619
552534,Yasuaki Shimizu,4.234
2450807,Nic Gill,1.784
37407,Andreas Köbner,3.179
121181,Hirooki Ogawa,1.982
1617771,Herbert Chappell,0.725
1422585,Graham Hadfield,1.254
2470557,Javier Flores,0.013
2470556,Daniel Carmona,0.064
3447039,Timothy Chesney,0.07
2378164,Junki Shimizu,0.008
4341588,David Shutrick,0.039
3474763,Mija Folkesson,1.857
3207228,George J. Fontenette,0.028
3388160,Sam Spence,0.001
1217479,Ross Harris,0.302
1863343,Rageh Daoud,5.12
1782659,Hideaki Kobayashi,1.061
1770711,Yutaka Minobe,1.763
3116682,Charlie Alterman,0.687
929505,Bo Boddie,2.558
52454,Mateo Messina,3.538
2225330,Jaclyn Newman Dorn,0.714
1513210,Kai Hugo,2.067
1324901,Dominic Roth,0.874
2932121,Tatsuya Yamauchi,0.382
2304396,Steph Perrin,0.153
10468,Marvin Hamlisch,6.525
59939,Mike Shields,6.154
4083879,thecoolestpool,0.001
2719132,Jack Halama,3.193
2496213,Paola Vanoni,2.017
3127550,Tony Brundo,0.726
3127549,Pasquale Laino,0.273
1144624,Emanuele Bossi,2.887
3127548,Federica Bello,0.62
55017,Bengt Hallberg,3.911
3349078,Trevor Hoffman,0.738
1716026,Justin Gray,1.228
6041,Brian Tyler,15.761
2051268,Andrey Feofanov,1.852
3742357,Aya Takahashi,1.592
4245585,Piotr Majchrzak,0.529
19043,John Cameron,3.128
1802199,Tadeusz Nalepa,0.694
2302414,Izumi Sakaki,1.035
109195,Toru Nakano,1.4
993849,Patrizio Marone,5.733
1647663,Nittoku Inoue,0.168
56346,Photek,3.581
4690398,Jari Villanueva,1.27
69917,Wolfram de Marco,2.411
19916,Oliver Biehler,4.876
4347715,Mirza Rahmanović,0.022
3279633,Giorgos Paiteris,0.028
1329068,Christopher Bremus,3.125
4686712,Zuma,0.002
548634,Yannis Zouganelis,4.831
1037514,John Dragonetti,3.857
4089103,Jack Nicholson,0.001
2165709,Yasuno Sato,1.098
3679784,Kaori Ohkoshi,0.883
2313708,Kei Ogura,1.153
3549049,Martin Kiszko,0.339
2153234,Isobel Waller-Bridge,1.298
79159,Lao Zai,3.787
67700,Todd Bryanton,2.344
2097201,Bertrand Défossé,0.687
1363704,Jacob Tardien,1.035
1853264,LUCA,0.49
2319054,Raúl Elizalde,1.111
2117643,Pedro Baldie,0.766
3306543,Francisco Medina Quiñones,0.611
3442935,Rizal Wahyu,0.797
62705,H. Scott Salinas,2.271
4340651,Eylül Müzik,0.567
40384,Aaron Zigman,2.912
2646220,Yoshitaka Fujimoto,3.25
3442123,Mikołaj Stroiński,0.945
1674410,Jacek Lachowicz,0.223
1607876,Paul Girard,1.676
1609222,Bartłomiej Gliniak,2.86
3444357,Urban Hansson,0.515
3460962,Ege Ateslioglu,3.027
2546381,Gonzalo Osorio,0.452
3499767,Naoki Endo,2.777
3499765,Yukako Takezawa,2.204
1664443,Sudharshan M Kumar,0.567
2289447,La Grande Sophie,0.825
2933297,Dimitris Bizos,0.433
2074823,Nami Melumad,3.598
1752642,Nicolai Krepart,0.23
2179082,Vadim Mayevsky,1.259
1891325,David Paul Dorn,1.107
4530402,Harold Beckett,1.467
1085779,Will Musser,1.995
2398079,David Rotter,0.428
2043655,Ryan Otter,3.748
1846993,Jun Abe,1.539
3230683,Seiji Muto,1.138
2682461,Phonte Coleman,0.653
1446284,Andrzej Kurylewicz,2.135
3580069,Khaled Ezz,0.675
1557628,Vince Pope,2.401
1474605,Reiner Bredemeyer,1.695
1983123,Mike Andrews,0.665
1207756,Carly Paradis,2.491
1409225,Rob Bertola,4.931
2482007,Andre Fratto,2.442
3351478,Leah Siegel,1.259
3280852,Remate,0.223
4121935,Anton Novoseltsev,0.279
4121302,Edgar Arens,1.134
2506855,Johannes Nilsson,3.213
3484853,Cézame Music Agency,0.001
1319541,Junichi Kanezaki,2.162
4016796,Hesham Niaz,0.106
4533167,Matt Ouimet,0.529
4665120,DJ MITSU THE BEATS,0.402
3375027,Stefaan Fernande,0.13
1531207,Hannes de Maeyer,1.338
1685626,Kyle Dixon,5.431
2225636,Michael Stein,2.618
1921590,Landon Stahmer,1.798
2093262,James Banbury,0.382
2093263,Pete Davis,0.426
1715379,Lee Yoon-sang,8.063
3933108,Shunpei Ishige,2.112
57915,Dieter Bohlen,8.804
1970752,Frannie Holder,3.62
2529175,Vincent Legault,2.627
931404,Joan Valent,1.476
2271201,Richard Lapham,0.27
1666272,EFFY,1.871
1950158,Tim Souster,2.03
2658786,Ahmed Al-Ali,0.003
1627324,Antongiulio Frulio,2.649
1208823,Colin Stetson,4.259
3737807,KenKen,0.517
3270019,ZEN-LA-ROCK,0.325
1330838,Adrian Ellis,1.135
1329158,LES POUSSINS,0.035
2790549,Jean-Marie Leau,0.533
4625278,Jason Baird,0.337
545613,Aleksei Zalivalov,1.816
1062350,Arisawa Takanori,5.037
2853341,Paul Horn,0.001
2884600,Paul Horn,0.035
66818,Battista Lena,2.579
2014260,Graham Reilly,0.469
3315025,daisuke horita,1.155
3313383,Ajay Arasada,1.407
2600220,Vincent Pontare,0.884
1837833,Salem Al Fakir,2.192
3197835,Cecilia Vaz,0.674
1501964,Johanna Söderberg,10.504
1501963,Klara Söderberg,7.844
2655564,Jenny Vaz,0.529
4185242,Lucas Croon,0.028
2570765,Hideoki Mogi,1.177
4249115,NobuHiro Tateno,0.591
1382689,Iñaki Salvador,2.997
70000,Hualampong Riddim,1.201
79972,Andreas Lundhäll,1.107
79973,Andres Sierra,1.317
1132060,Martin Kratochvíl,1.354
3311900,Andrzej Zarycki,0.749
3175084,Mari Konishi,1.406
1992117,Anatoly Zubkov,0.323
3973297,Daisuke Ikeda,0.224
2529140,Burt Rhodes,1.263
1706540,Avital Korin,0.697
3624615,Sarah Chapeck,1.279
40339,Susumu Hirasawa,3.881
1385338,Karol Obara,0.199
2638110,Arťom Krukovič,0.052
983164,Enis Rotthoff,5.522
1807005,Keiichi Okabe,5.508
3791222,Gus Nicholson,1.245
3486019,Mary Komasa,0.84
2537327,Paweł Juzwuk,2.471
1318031,Russ Landau,6.156
3206552,Park Gyu-jung,0.964
3206555,Lee Hwi-min,1.709
1459361,Steven Rosen,0.927
3115301,Clark,0.427
2512879,Hu Xiaoou,0.856
1308101,Toru Okada,2.132
2738163,Pierre Charles,1.655
3987112,Ansh Beg Mirza,0.064
3553068,Ashley Neumeister,0.704
1704590,Killer Tracks,1.007
4403339,Blue Bird's Nest,0.004
960,John Murphy,9.108
2095586,Viktor Kisin,1.635
2630818,Nino Centurion,1.609
3483926,Kota Yokoseki,0.61
1851903,Mattia Donna,0.871
1307105,Kō Nakagawa,3.137
4379312,Phil Pope,0.004
2260687,Akira Mitake,0.611
1666262,ZAQ,4.802
2477726,Dai Odagiri,0.318
1031656,Nick Urata,3.559
2778931,Igor Poptsov,1.522
2365633,Aleksey Massalitinov,1.252
167129,Morgan Kibby,4.822
37317,Brian Eno,7.198
4340279,Savage Sync House,0.148
2755307,Jean-Baptiste Lully,0.214
1403497,Ivan Acher,3.352
89564,Tim Minchin,16.68
2563465,Jackson Milas,1.275
1749034,Ecco Meinecke,0.017
13502,Ilona Sekacz,3.583
1611978,Arturo Rodriguez,1.686
3069939,Etsuko Chiba,0.176
1248675,Morton Gould,1.985
3865023,Nobuaki Takayama,1.466
3109622,Sayaka Konno,1.231
3769411,Hajime Sakita,1.666
2368942,Evgeny Skripkin,0.337
1474673,Aleksey Artishevskiy,1.995
2312616,Masami Ito,0.184
1862489,Marcus Preto,0.097
1760357,William Goodchild,1.635
3824564,V Rakx Music,0.23
3156904,Tomoko Yamada,1.129
2056213,Junji Fujita,1.352
1001706,Stephen Barton,8.673
2280245,Мария Зинченко,0.001
1983437,Duncan Thum,1.219
2674161,Steve Gernes,0.294
2674185,Tyler Sabbag,0.514
4186423,Sepiatonic,0.734
3701016,Marco Morel,3.059
3701123,Ricardo Martín-Jáuregui,0.013
3114249,Yurie Minakata,0.377
894,Trevor Rabin,15.639
1975273,Matthew Compton,4.906
3567369,Fatih Ihlamur,0.193
1731569,Brienne Rose,1.148
2641699,Vaundy,4.309
1119139,Arnau Bataller,3.896
2727051,Marie Kiyone,1.046
3263396,Hiroyoshi Okuma,0.937
2571115,Makihiko Araki,0.535
2112818,Siddharth Pandit,0.892
3452905,Japjisingh Valecha,0.305
1427447,Tapas Relia,0.451
2861179,Lisa Coleman,1.011
34061,Wendy Melvoin,6.446
3499459,Ryu Kawasaki,0.088
3499460,Ema Shimura,0.259
1272857,Stephan Massimo,2.54
3484041,Dillon M. DeRosa,0.164
2397847,Yochiro Yoshikawa,0.668
2397859,Akkin,0.328
2397865,Tanaka Jin,0.104
2388371,Shouta Horie,0.558
2967086,Johan T. Karlsson,0.324
1609037,Kasey Truman,1.981
4183674,James Miles Hankins,0.005
1195928,Robert Aiki Aubrey Lowe,0.707
2643417,Ronald Schilperoort,1.256
3930875,Backflip Lydkollektiv,0.736
2492297,Ryan Lofty,1.674
1801662,Elías Breeskin,0.418
31671,Uwe Bossenz,2.611
2474097,Agoria,1.96
2243464,Nobuyuki Koshibe,0.561
1845072,Shunsuke Takizawa,0.9
3276693,Michał Ostrowski,0.384
4327801,Katarzyna Tarkowska,0.273
2381367,Christian Broniarz,1.861
4370138,Paulina Wiśniewska,0.729
4327798,Błażej Chochorowski,2.554
4369307,Maciej Starnawski,0.918
4370130,Dominika Kowalska,0.172
2233684,Jakub Mietła,1.032
2070264,Robert Witkowski,0.678
1805991,Rumil Vildanov,1.703
37718,Gino Marinuzzi Jr.,0.228
1608055,Andrey Derzhavin,2.83
67265,Lucio Godoy,4.34
1567790,Yuuki Nakajima,1.813
3914967,Koichi Ishikawa,0.355
2338752,Arman Mousapour,0.988
1983509,Yahya Sepehri Shakib,0.338
2974854,Daisuke Shinoda,1.987
1918982,Yui Isshiki,1.043
1918985,Susumu Natsume,0.764
1711424,Susumu Akizuki,2.481
1672772,Graham Walker,2.785
1794993,Anthony Isaac,1.24
2976049,Mitchell Berk,0.056
1932676,Tamio Shirai,0.994
1350597,Jan Ponocný,2.311
4356200,Taras Vashishin,0.167
4356205,Roman Mukhachev,0.168
4356198,Ulyana Karakoz,0.707
4356199,Andrey Gubin,0.561
38759,Manuel De Sica,1.216
2253654,Jorge Du Peixe,1.128
1844748,Jonathan Beard,1.386
2974172,Michael Bizar,0.019
4013305,Mitch Stewart,1.499
2997645,Dinesh Wicks,1.037
3415852,Adam Gock,1.156
3403058,Elliphant,0.748
4370705,Martin Nachon,0.148
4370706,Vanessa Cahuzac,0.028
4370694,Véronique Muzy,0.068
2478730,Michael Baiardi,0.162
1680074,Pascal Lafa,1.0
3202933,Sonya Petkova,0.026
3791692,Keiichi Hirokawa,0.696
69215,Charles Dumont,4.361
24914,Serge Franklin,2.514
2397292,Aira Yuuki,5.399
2397295,Takashi Saeki,0.543
2397297,Miki Watanabe,1.88
1948494,Hajime Kikuchi,1.994
3428145,Giovanni Guardi,0.966
1196995,Enzo Avitabile,1.442
1955715,Shigenobu Ookawa,1.177
1406166,Kim Jin-moo,0.578
2321285,Joop Stokkermans,1.436
2973623,Andrzej Krauze,0.608
4076524,Tommy Walter,1.632
1889497,Greg Danylyshyn,2.317
2221751,Garry Judd,0.129
2206479,Tina Pepper,1.159
2341854,František Polák,2.13
2292234,Jaromír Klempíř,0.865
1627013,Nikolay Parfenyuk,0.515
2465648,Martín Aramune,0.435
3322945,Jono Buchanan,0.028
1629288,Jim Copperthwaite,1.106
1315408,Yevhen Stankovych,2.072
2467979,Greg Chun,10.566
1556442,Paul Foss,0.204
62558,Jim Dooley,13.506
1186278,Nathan Whitehead,4.22
1130319,Tony Morales,5.835
3069225,Nao Tokisawa,0.235
128763,Chris Ridenhour,4.876
2722080,MANYO,0.227
1192079,Jan Hrubý,2.093
1093071,Masayoshi Ikeda,1.688
65588,Emil Viklický,3.381
2330361,Jaroslav Samson Lenk,0.575
223662,Karel Holas,1.807
1874719,ryo,2.213
2571047,Igor Marin,1.35
2632876,Jérome Boudin,0.002
1506970,Tadeáš Věrčák,1.896
2063645,Gareth Coker,0.697
1265975,Ren Takada,2.122
2170036,Masao Fukuda,3.562
3090771,Leonidas Koulouris,0.814
1593433,Betty Willemetz,0.612
2647337,Kanade Sakuma,2.119
1599154,Evgeniy Shiryaev,1.434
2391057,Elena Ulyanova,0.313
3398871,Maroš Barabáš,0.011
4280740,Yasuyoshi Suzuki,0.741
2157747,Zdeněk Zdeněk,0.883
1152811,Oscar Fogelström,1.49
2061055,Roger Henri,1.186
3192525,Waltel Blanco,0.322
2871508,Geraldo Vespar,0.25
1458803,Aluísio Didier,1.36
2459543,Arnaldo Saccomani,0.927
2192169,Laércio Ferreira,1.086
2460610,Jindřich Kravařík,0.834
2138112,Alex Weston,6.303
3424888,Kenji Tamai,0.835
3424889,Takaaki Kondo,1.46
2515868,Amanda Jones,4.279
1317465,Just Blaze,2.152
2450812,Jessica Jones,1.032
3818111,Naoto Echizen,2.498
11098,John Powell,12.494
2017134,Batu Sener,1.462
4630121,Tom Connell,0.001
3482817,Kierscey Rand,0.005
1325501,Adam Damelin,3.649
3482879,Rich Brisson,0.008
3144241,Ángel Parra,0.715
1489789,Aska Matsumiya,6.346
1367676,Nick South,5.321
1841574,Phil Canning,2.111
24190,Rolfe Kent,7.187
